datetime,signal_vrp_z,signal_concavity_z,signal_skew_z,dte,entry_iv,spx_close,vrp_raw,concavity_raw,skew_raw,tp_pct,kelly_fraction
2021-02-05,0.21487,-0.651748,-0.047231,42,0.1895,3878.44,0.046479,-0.0215,0.1184,50,0.015
2021-02-08,0.112732,-1.110936,-0.003137,39,0.1827,3906.93,0.038848,-0.024087,0.1203,50,0.015
2021-02-09,0.161163,-0.974046,0.007412,38,0.1852,3913.56,0.042772,-0.023363,0.1209,50,0.015
2021-02-10,0.091552,-0.928075,-0.064323,37,0.1799,3921.18,0.037623,-0.023138,0.1183,50,0.015
2021-02-11,0.128459,-0.789576,-0.067056,36,0.1829,3917.47,0.040523,-0.0224,0.1184,50,0.015
2021-02-12,0.020701,-0.564637,-0.243875,35,0.1741,3916.27,0.032257,-0.021175,0.1118,50,0.015
2021-02-16,0.237661,-0.954689,-0.131453,31,0.1791,3938.68,0.048858,-0.023387,0.1163,50,0.015
2021-02-17,0.217017,-0.792724,0.027963,30,0.1794,3917.68,0.047233,-0.022525,0.1226,50,0.015
2021-02-18,0.370898,-1.036031,0.19806,29,0.1868,3896.52,0.059019,-0.023913,0.1293,50,0.015
2021-02-19,0.164211,-0.890481,-0.041437,28,0.1717,3922.25,0.043183,-0.02315,0.1204,50,0.015
2021-02-22,0.268667,-0.730307,0.090424,25,0.1828,3889.89,0.051201,-0.0223,0.1256,50,0.015
2021-02-23,0.398858,0.230567,-0.113687,27,0.2011,3838.93,0.061179,-0.017012,0.1181,50,0.015
2021-02-24,0.308416,-0.101629,-0.074679,26,0.1965,3865.84,0.054271,-0.018875,0.1198,50,0.015
2021-02-25,0.262749,-0.441445,-0.123737,25,0.1836,3900.51,0.050768,-0.020775,0.1182,50,0.015
2021-02-26,0.620471,-0.304132,0.530735,33,0.2342,3816.81,0.078239,-0.02005,0.1428,50,0.015
2021-03-01,-0.045248,-0.582854,0.189991,30,0.1887,3878.26,0.027225,-0.0216,0.1304,50,0.015
2021-03-02,0.001323,-0.942948,0.118663,45,0.1881,3894.18,0.030695,-0.0236,0.128,50,0.015
2021-03-03,0.43705,-1.045265,0.308694,44,0.2083,3842.23,0.064063,-0.0242,0.1352,50,0.015
2021-03-04,0.539019,-0.858574,0.264418,43,0.2216,3799.68,0.071917,-0.023225,0.1338,50,0.015
2021-03-05,0.596391,-1.321722,0.371264,42,0.2265,3771.04,0.076404,-0.025788,0.1379,50,0.015
2021-03-08,0.00895,-0.8531,0.144741,39,0.203,3860.75,0.031337,-0.023288,0.1299,50,0.015
2021-03-09,-0.113643,-0.82829,-0.083095,38,0.1922,3878.12,0.021899,-0.023187,0.1219,50,0.015
2021-03-10,-0.181189,-0.739101,-0.323726,37,0.1882,3900.61,0.016628,-0.022738,0.1135,50,0.015
2021-03-11,-0.331287,-0.756708,-0.392254,36,0.1789,3932.19,0.004971,-0.022862,0.1113,50,0.015
2021-03-12,-0.3027,-0.508027,-0.42848,35,0.1809,3927.68,0.006953,-0.021575,0.1102,50,0.015
2021-03-15,-0.469678,-0.587304,-0.694527,32,0.1684,3943.2,-0.006059,-0.022025,0.101,50,0.015
2021-03-16,-0.656401,-0.535968,-0.834515,31,0.1554,3977.67,-0.020599,-0.021788,0.0963,50,0.015
2021-03-17,-0.581963,-0.298277,-0.729564,30,0.1621,3947.33,-0.015103,-0.020588,0.1003,50,0.015
2021-03-18,-0.591275,0.013137,-0.868684,29,0.1599,3948.77,-0.015979,-0.019012,0.0957,50,0.015
2021-03-19,-0.472282,-0.263762,-0.4942,28,0.1741,3896.64,-0.006982,-0.020462,0.1089,50,0.015
2021-03-22,-0.72042,0.198594,-0.867131,25,0.1549,3930.25,-0.026253,-0.018125,0.0962,50,0.015
2021-03-26,-0.593957,-0.042366,-0.931129,31,0.1453,3931.63,-0.016665,-0.019375,0.0942,50,0.015
2021-03-29,-0.29474,-0.403691,-0.561511,28,0.1602,3955.92,0.006336,-0.021238,0.1071,50,0.015
2021-03-30,-0.267457,0.075223,-0.708486,27,0.1619,3956.29,0.008452,-0.018837,0.1023,50,0.015
2021-03-31,-0.395179,0.322955,-1.017331,26,0.1431,3976.2,-0.001383,-0.0176,0.092,50,0.015
2021-04-01,-0.374051,0.184594,-1.308024,25,0.1374,4004.08,0.000154,-0.018313,0.0821,50,0.015
2021-04-05,-0.283468,-0.055394,-1.133867,39,0.1448,4062.26,0.007002,-0.019538,0.0879,50,0.015
2021-04-06,0.001863,-0.266675,-1.098024,45,0.1453,4081.98,0.028772,-0.020625,0.089,50,0.015
2021-04-07,-0.033889,-0.131034,-1.062356,44,0.1429,4078.15,0.025832,-0.019975,0.0902,50,0.015
2021-04-08,-0.073037,0.099217,-1.149119,43,0.139,4084.18,0.02253,-0.018838,0.0871,50,0.015
2021-04-09,0.00457,0.045797,-1.088985,42,0.1421,4102.13,0.027325,-0.019063,0.0889,50,0.015
2021-04-12,0.040882,-0.006836,-1.025076,39,0.144,4121.22,0.029569,-0.01935,0.0908,50,0.015
2021-04-13,-0.004626,0.062652,-1.223397,38,0.1405,4132.4,0.026205,-0.019012,0.0837,50,0.015
2021-04-14,-0.011243,0.095033,-1.239593,37,0.1377,4148.46,0.025706,-0.01885,0.0828,50,0.015
2021-04-15,0.045845,0.389684,-1.334263,36,0.1358,4154.1,0.029815,-0.0174,0.0792,50,0.015
2021-04-16,0.030864,-0.095091,-1.211108,35,0.1346,4178.85,0.028294,-0.0198,0.0832,50,0.015
2021-04-19,0.354788,0.209234,-1.113286,32,0.1421,4166.47,0.051384,-0.018287,0.0867,50,0.015
2021-04-20,0.502161,0.685987,-1.006308,31,0.1538,4150.18,0.061814,-0.01595,0.09,50,0.015
2021-04-21,0.446882,0.671837,-1.052516,30,0.1503,4144.29,0.057161,-0.016025,0.0882,50,0.015
2021-04-22,0.376785,0.576914,-1.219924,29,0.1417,4166.06,0.051176,-0.016462,0.0825,50,0.015
2021-04-23,0.66485,1.026726,-1.270635,28,0.1467,4155.97,0.070835,-0.014225,0.081,50,0.015
2021-04-26,0.701083,0.910116,-1.334599,25,0.1428,4193.54,0.071862,-0.014925,0.0786,50,0.015
2021-04-27,0.725363,1.083958,-1.273741,27,0.144,4182.03,0.070934,-0.014063,0.0809,50,0.015
2021-04-28,0.6431,1.00593,-1.28163,26,0.1362,4195.23,0.063822,-0.014513,0.0805,50,0.015
2021-04-29,0.717787,0.831247,-1.219742,25,0.1388,4204.08,0.066799,-0.015413,0.0829,50,0.015
2021-04-30,0.944757,0.269081,-0.797273,42,0.1545,4189.33,0.080991,-0.01805,0.0956,50,0.015
2021-05-03,1.13038,0.102792,-0.808543,39,0.1512,4204.83,0.092961,-0.018787,0.0955,50,0.015
2021-05-04,1.113735,0.139425,-0.45767,45,0.1694,4150.63,0.092473,-0.0186,0.1056,50,0.015
2021-05-05,0.989151,0.358173,-0.654573,44,0.1623,4169.03,0.08466,-0.017575,0.0998,50,0.015
2021-05-06,1.024178,0.226311,-0.545293,43,0.1667,4154.61,0.087413,-0.01815,0.1028,50,0.015
2021-05-07,0.375667,-0.338292,-0.624386,42,0.1469,4232.9,0.045931,-0.0207,0.1008,50,0.015
2021-05-10,0.301868,-0.207736,-0.882666,39,0.1419,4232.97,0.041465,-0.02005,0.0948,50,0.015
2021-05-11,0.389152,0.029077,-0.417596,38,0.1737,4147.83,0.047482,-0.018938,0.1063,50,0.015
2021-05-12,0.647178,0.65606,-0.2194,37,0.1926,4116.64,0.064315,-0.01615,0.1108,50,0.015
2021-05-13,0.58377,0.050561,-0.083087,36,0.1888,4114.98,0.060681,-0.018862,0.1137,50,0.015
2021-05-14,0.062258,0.382699,-0.611815,35,0.16,4156.83,0.028298,-0.0174,0.1016,50,0.015
2021-05-17,0.229353,0.41869,-0.408425,32,0.1706,4155.48,0.039284,-0.01725,0.106,50,0.015
2021-05-18,0.105903,0.759973,-0.488697,31,0.163,4158.43,0.032428,-0.015725,0.1042,50,0.015
2021-05-19,0.472786,-0.016866,0.298849,30,0.2077,4066.4,0.054635,-0.019112,0.1205,50,0.015
2021-05-20,-0.418018,0.305519,-0.476431,29,0.1691,4139.5,0.003309,-0.017688,0.1043,50,0.015
2021-05-21,-0.76643,0.013414,-0.25841,28,0.1531,4179.4,-0.01612,-0.018975,0.1086,50,0.015
2021-05-24,-0.911042,-0.287133,-0.440484,25,0.1431,4192.13,-0.023348,-0.0203,0.1048,50,0.015
2021-05-25,-0.875896,-0.709458,-0.429094,31,0.1455,4200.97,-0.020783,-0.022163,0.1049,50,0.015
2021-05-26,-0.898448,-0.267564,-0.570123,30,0.1448,4189.01,-0.021447,-0.02025,0.102,50,0.015
2021-05-27,-1.173563,0.0804,-1.205445,29,0.1314,4209.34,-0.035605,-0.018738,0.0895,50,0.015
2021-05-28,-1.281954,-0.03267,-1.259613,28,0.126,4210.8,-0.040469,-0.01925,0.0884,50,0.015
2021-06-01,-1.030812,-0.554777,-0.461765,45,0.1391,4210.26,-0.026875,-0.02155,0.1036,50,0.015
2021-06-02,-0.947615,-0.928598,-0.518914,44,0.1364,4210.2,-0.022287,-0.0232,0.1024,50,0.015
2021-06-03,-0.873173,-0.547712,-0.608518,43,0.142,4185.06,-0.017758,-0.021575,0.1006,50,0.015
2021-06-04,-1.116939,-0.773172,-0.774017,42,0.1307,4219.71,-0.0309,-0.022575,0.0974,50,0.015
2021-06-07,-0.828672,-0.211415,-0.908244,39,0.1325,4221.68,-0.014642,-0.02015,0.0948,50,0.015
2021-06-08,-0.903374,-0.578158,-0.85858,38,0.1295,4225.72,-0.017692,-0.02175,0.0956,50,0.015
2021-06-09,-0.455763,-0.555707,-0.694592,37,0.1332,4229.32,0.006905,-0.021663,0.0985,50,0.015
2021-06-10,-0.547982,-0.300939,-0.760904,36,0.1247,4241.71,0.002367,-0.02055,0.0972,50,0.015
2021-06-11,-0.840715,-0.613679,-1.234082,35,0.1144,4242.97,-0.007814,-0.021888,0.0907,50,0.015
2021-06-14,-0.561433,-0.541499,-0.975373,32,0.1237,4238.35,0.005522,-0.021613,0.0949,50,0.015
2021-06-15,-0.588519,-0.710408,-0.764746,31,0.1225,4246.71,0.004375,-0.022338,0.0983,50,0.015
2021-06-16,-0.642807,-0.215467,-0.914426,30,0.1201,4245.94,0.001895,-0.020313,0.0957,50,0.015
2021-06-17,0.203242,-0.398941,-0.633435,29,0.1284,4215.8,0.04222,-0.021088,0.1003,50,0.015
2021-06-18,0.952549,-0.692845,-0.376101,28,0.146,4186.52,0.077885,-0.022313,0.1045,50,0.015
2021-06-21,0.96281,0.296669,-0.387884,25,0.1388,4200.86,0.078455,-0.018225,0.1042,50,0.015
2021-06-22,0.631652,0.978157,-1.166805,27,0.1258,4225.06,0.063084,-0.0154,0.0912,50,0.015
2021-06-23,0.24613,0.255663,-1.344531,26,0.1118,4254.47,0.045114,-0.018363,0.0881,50,0.015
2021-06-24,0.160684,0.411093,-1.741991,25,0.107,4265.27,0.041313,-0.017712,0.0813,50,0.015
2021-06-25,0.339222,-0.074374,-0.802788,33,0.1144,4277.57,0.049915,-0.019737,0.0967,50,0.015
2021-06-28,0.284994,0.012468,-0.928028,30,0.1121,4281.41,0.047637,-0.019362,0.0945,50,0.015
2021-06-29,0.197954,-0.144076,-0.908706,29,0.1089,4296.83,0.043821,-0.019987,0.0947,50,0.015
2021-06-30,0.335564,-0.477789,-0.73382,28,0.1158,4293.55,0.050509,-0.021338,0.0975,50,0.015
2021-07-01,0.25006,-0.332438,-0.919535,27,0.1074,4310.73,0.046794,-0.020738,0.0943,50,0.015
2021-07-02,0.152766,-0.026975,-1.419321,26,0.0991,4331.44,0.0425,-0.019487,0.0859,50,0.015
2021-07-06,0.704395,-0.447352,-0.672655,45,0.1248,4340.63,0.068221,-0.021212,0.0981,50,0.015
2021-07-07,0.694503,-0.248597,-0.503653,44,0.1247,4350.76,0.06805,-0.0204,0.1008,50,0.015
2021-07-08,0.841696,-0.448456,0.188435,43,0.1482,4300.87,0.075117,-0.021225,0.1122,50,0.015
2021-07-09,0.156356,-0.161616,-0.378866,42,0.1266,4351.94,0.043981,-0.02005,0.1028,50,0.015
2021-07-12,0.099851,-0.029585,-0.496556,39,0.1254,4375.07,0.041671,-0.0195,0.1008,50,0.015
2021-07-13,0.030891,-0.458861,-0.612564,38,0.1219,4383.58,0.038741,-0.02125,0.0988,50,0.015
2021-07-14,0.050539,0.100685,-0.703582,37,0.1231,4384.79,0.039801,-0.01895,0.0972,50,0.015
2021-07-15,0.161946,0.340128,-0.764068,36,0.1303,4367.96,0.044971,-0.017963,0.0961,50,0.015
2021-07-16,0.249684,0.307757,-0.683716,35,0.1298,4354.92,0.048807,-0.018075,0.0974,50,0.015
2021-07-19,0.597022,0.076324,0.831936,32,0.184,4250.13,0.064283,-0.019012,0.1213,50,0.015
2021-07-20,-0.048803,0.8666,0.287635,31,0.1594,4293.85,0.035307,-0.015775,0.1126,50,0.015
2021-07-21,-0.598953,0.156799,-0.055749,30,0.1403,4348.53,0.010481,-0.018638,0.1071,50,0.015
2021-07-22,-0.777283,0.305955,-0.236226,29,0.1307,4360.98,0.002373,-0.018025,0.1042,50,0.015
2021-07-23,-0.942111,0.384198,-0.714151,28,0.1243,4386.72,-0.005024,-0.0177,0.0968,50,0.015
2021-07-26,-0.790985,-0.711163,-0.227686,25,0.1315,4408.15,0.001681,-0.022163,0.1041,50,0.015
2021-07-27,-0.6444,-0.400749,0.017641,27,0.1391,4395.03,0.008315,-0.020913,0.1077,50,0.015
2021-07-28,-0.686947,0.031715,0.030348,26,0.1369,4395.33,0.006333,-0.019175,0.1078,50,0.015
2021-07-29,-1.018779,0.0391,-0.799364,25,0.1222,4417.14,-0.00884,-0.019162,0.0953,50,0.015
2021-07-30,-0.764219,0.058429,-0.189107,32,0.1335,4410.96,0.002467,-0.019088,0.1043,50,0.015
2021-08-02,-0.712389,-0.112299,0.085571,29,0.135,4416.14,0.004674,-0.019788,0.1083,50,0.015
2021-08-03,-0.345971,-0.304788,0.787975,45,0.1565,4375.61,0.021375,-0.020587,0.1187,50,0.015
2021-08-04,-0.739687,-0.170908,0.288566,44,0.1419,4413.15,0.003831,-0.020063,0.1113,50,0.015
2021-08-05,-0.668077,-0.262496,0.036399,43,0.1378,4419.48,0.007532,-0.02045,0.1076,50,0.015
2021-08-06,-0.65163,-0.360402,-0.069109,42,0.1328,4432.82,0.008269,-0.02085,0.106,50,0.015
2021-08-09,-0.591499,-0.180855,-0.049428,39,0.1347,4426.4,0.011016,-0.020138,0.1063,50,0.015
2021-08-10,-0.779213,-0.547574,-0.246335,38,0.1269,4443.89,0.002721,-0.021625,0.1034,50,0.015
2021-08-11,-0.77698,-0.293095,-0.440029,37,0.127,4446.84,0.002831,-0.020612,0.1005,50,0.015
2021-08-12,-0.833807,-0.267585,-0.168249,36,0.1236,4440.13,0.000292,-0.020512,0.1045,50,0.015
2021-08-13,-0.95586,-0.557951,-0.394528,35,0.118,4462.6,-0.005316,-0.021687,0.1011,50,0.015
2021-08-16,0.165871,-0.858132,0.106952,32,0.1256,4448.0,0.044957,-0.022913,0.1085,50,0.015
2021-08-17,0.320324,-0.670707,-0.069902,31,0.127,4455.18,0.052035,-0.022187,0.1059,50,0.015
2021-08-18,0.630413,-0.848669,0.482459,30,0.1297,4451.46,0.066104,-0.022913,0.1141,50,0.015
2021-08-19,0.97986,-0.501316,1.196262,29,0.1594,4400.51,0.081924,-0.021538,0.1247,50,0.015
2021-08-20,0.615534,-1.327345,1.288615,28,0.1436,4427.74,0.065853,-0.024875,0.1262,50,0.015
2021-08-23,-0.072827,-1.232826,0.000585,25,0.1198,4475.65,0.035124,-0.024537,0.1071,50,0.015
2021-08-24,-0.145266,-1.148826,-0.108213,27,0.1158,4488.58,0.032005,-0.024237,0.1055,50,0.015
2021-08-25,-0.238976,-0.913791,-0.282712,26,0.1117,4491.21,0.027966,-0.023313,0.1029,50,0.015
2021-08-26,-0.163974,-0.979564,0.220133,25,0.114,4492.08,0.031489,-0.0236,0.1104,50,0.015
2021-08-27,-0.113011,-1.350319,0.071464,31,0.1161,4499.79,0.033971,-0.025125,0.1082,50,0.015
2021-08-30,-0.239005,-1.156413,-0.202737,28,0.1117,4521.09,0.028511,-0.024363,0.1041,50,0.015
2021-08-31,0.389856,-1.187844,0.276239,45,0.1301,4525.58,0.056488,-0.0245,0.1112,50,0.015
2021-09-01,0.421878,-1.200454,0.197976,44,0.1269,4529.65,0.057875,-0.02455,0.11,50,0.015
2021-09-02,0.346259,-1.19164,-0.083505,43,0.1235,4536.73,0.05447,-0.024525,0.1058,50,0.015
2021-09-03,0.32283,-1.122488,0.254681,42,0.1224,4534.1,0.053369,-0.02425,0.1108,50,0.015
2021-09-07,0.542271,-1.434656,0.846275,38,0.1341,4515.29,0.063086,-0.02555,0.1196,50,0.015
2021-09-08,0.534584,-1.548045,0.841937,37,0.1329,4519.52,0.062746,-0.02605,0.1196,50,0.015
2021-09-09,0.401679,-0.920053,0.348381,36,0.1271,4528.12,0.056851,-0.023487,0.1123,50,0.015
2021-09-10,0.483334,-0.88064,0.429168,35,0.1361,4495.22,0.060425,-0.023338,0.1135,50,0.015
2021-09-13,0.805102,-1.543981,1.426081,32,0.1532,4462.72,0.074536,-0.026025,0.1282,50,0.015
2021-09-14,0.660393,-0.810138,1.009678,31,0.1459,4458.53,0.068095,-0.023012,0.1221,50,0.015
2021-09-15,0.726868,-0.665313,0.770249,30,0.1492,4446.26,0.070964,-0.022362,0.1185,50,0.015
2021-09-16,0.641204,-0.516482,0.484701,29,0.1456,4453.85,0.067161,-0.021738,0.1143,50,0.015
2021-09-17,1.02121,-0.207963,0.660312,28,0.1499,4445.11,0.083727,-0.020462,0.1169,50,0.015
2021-09-20,1.648317,0.022722,2.113269,25,0.2003,4367.09,0.111001,-0.0195,0.1384,50,0.015
2021-09-21,1.65273,1.241305,1.032678,27,0.1895,4368.68,0.1109,-0.0147,0.1224,50,0.015
2021-09-22,1.27031,1.459595,-0.025355,26,0.1734,4387.07,0.093759,-0.013925,0.1066,50,0.015
2021-09-23,0.159717,1.453962,-0.908707,25,0.1411,4448.8,0.045106,-0.014,0.0936,50,0.015
2021-09-24,0.163564,0.570896,-0.266501,26,0.1408,4447.92,0.044832,-0.01725,0.1028,50,0.015
2021-09-27,0.342267,0.348166,0.18595,39,0.1478,4450.33,0.0521,-0.018025,0.109,50,0.015
2021-09-28,0.767916,0.66626,0.805187,29,0.179,4377.92,0.070251,-0.0169,0.1176,50,0.015
2021-09-29,0.81785,0.950603,0.605775,28,0.181,4375.87,0.072592,-0.015912,0.1149,50,0.015
2021-09-30,0.856385,2.356144,-0.216908,27,0.1825,4364.39,0.074483,-0.010987,0.1035,50,0.015
2021-10-01,0.909293,3.646687,-1.177386,26,0.1901,4311.71,0.077003,-0.006312,0.0901,50,0.015
2021-10-04,0.858645,2.091408,-0.399192,32,0.1915,4334.94,0.075106,-0.011563,0.1009,50,0.015
2021-10-05,0.566289,1.500037,-0.013028,45,0.18,4344.01,0.062856,-0.013637,0.1063,50,0.015
2021-10-06,0.885828,0.96721,0.001107,44,0.1952,4309.69,0.076716,-0.015563,0.1065,50,0.015
2021-10-07,-0.812693,0.966122,-0.010874,43,0.1611,4426.32,0.004245,-0.0156,0.1064,50,0.015
2021-10-08,-0.912506,1.203208,-0.699201,42,0.1557,4407.21,4e-05,-0.014762,0.0969,50,0.015
2021-10-11,-0.580015,1.320935,-1.268193,39,0.1682,4411.2,0.014212,-0.014325,0.089,50,0.015
2021-10-12,-0.677918,1.764335,-0.866142,38,0.1689,4359.53,0.00985,-0.012763,0.0945,50,0.015
2021-10-13,-0.665231,1.937664,-0.964928,37,0.1705,4332.33,0.010489,-0.012187,0.0931,50,0.015
2021-10-14,-1.714198,1.213367,-1.233886,36,0.1431,4420.0,-0.033808,-0.014775,0.0894,50,0.015
2021-10-15,-2.209664,0.341327,-1.252298,35,0.1266,4468.66,-0.05466,-0.01795,0.0892,50,0.015
2021-10-18,-1.710464,0.936425,-0.892365,32,0.1346,4470.55,-0.033786,-0.015875,0.0942,50,0.015
2021-10-19,-1.941015,0.150025,-1.151023,31,0.1265,4508.63,-0.043824,-0.018687,0.0907,50,0.015
2021-10-20,-1.996849,0.064096,-1.46551,30,0.1235,4533.72,-0.047167,-0.019038,0.0863,50,0.015
2021-10-21,-1.844517,-0.180279,-1.164186,29,0.1228,4534.78,-0.041555,-0.0199,0.0904,50,0.015
2021-10-22,-1.936135,-0.070281,-1.517383,28,0.1182,4551.96,-0.046391,-0.019575,0.0854,50,0.015
2021-10-25,-1.776888,0.576326,-1.501325,25,0.1245,4548.5,-0.04022,-0.017538,0.0855,50,0.015
2021-10-26,-1.597656,0.412132,-1.884147,27,0.1208,4593.56,-0.032936,-0.0181,0.08,50,0.015
2021-10-27,-1.520212,-0.160832,-1.228831,26,0.1249,4577.43,-0.029969,-0.019925,0.089,50,0.015
2021-10-28,-1.407307,0.078515,-1.065689,25,0.1287,4578.18,-0.025317,-0.0192,0.0912,50,0.015
2021-10-29,-1.127594,-0.021332,-0.672068,32,0.1309,4584.58,-0.01336,-0.019538,0.0967,50,0.015
2021-11-01,-1.076546,0.174408,-0.845716,29,0.1326,4604.07,-0.011476,-0.018975,0.0942,50,0.015
2021-11-02,-0.924944,-0.144607,-0.674805,45,0.139,4621.72,-0.00506,-0.019975,0.0966,50,0.015
2021-11-03,-0.809896,-0.215038,-0.625777,44,0.1382,4625.09,-0.000235,-0.020212,0.0973,50,0.015
2021-11-04,-0.442105,0.229146,-1.360411,43,0.1294,4681.29,0.015953,-0.01895,0.0868,50,0.015
2021-11-05,-0.432024,-0.698696,-1.104943,42,0.1273,4714.96,0.016116,-0.021638,0.0903,50,0.015
2021-11-08,-0.210172,-0.661636,-0.670304,39,0.138,4705.93,0.025541,-0.02155,0.0964,50,0.015
2021-11-09,0.146071,-0.69066,-0.047647,38,0.1427,4683.5,0.040352,-0.02165,0.1052,50,0.015
2021-11-10,0.265969,-0.68128,-0.24556,37,0.1415,4681.45,0.044638,-0.021638,0.1023,50,0.015
2021-11-11,1.001636,-0.040322,-0.862578,36,0.1553,4657.12,0.074113,-0.019838,0.0935,50,0.015
2021-11-12,0.728895,1.134681,-0.893443,35,0.1378,4655.5,0.062293,-0.016525,0.093,50,0.015
2021-11-15,0.657943,0.154281,-1.018706,32,0.1363,4688.04,0.059108,-0.0193,0.0912,50,0.015
2021-11-16,0.601954,0.98869,-1.213998,31,0.1307,4698.92,0.056952,-0.01695,0.0884,50,0.015
2021-11-17,0.675079,0.495814,-1.067033,30,0.1336,4691.96,0.060032,-0.018338,0.0903,50,0.015
2021-11-18,0.721182,-0.198186,-0.414046,29,0.1371,4679.4,0.062041,-0.0203,0.0992,50,0.015
2021-11-19,0.673907,-1.080101,0.167288,28,0.1362,4703.99,0.060396,-0.0228,0.1072,50,0.015
2021-11-22,0.404585,-0.97573,-0.570056,25,0.1283,4741.66,0.049871,-0.022525,0.097,50,0.015
2021-11-23,0.581893,-0.098105,0.083273,27,0.1484,4676.66,0.057169,-0.02005,0.106,50,0.015
2021-11-24,0.776767,-0.716529,0.288573,26,0.1551,4673.22,0.065128,-0.0218,0.1088,50,0.015
2021-11-26,1.825903,-2.863799,3.692893,27,0.2118,4607.22,0.106749,-0.027913,0.1557,50,0.015
2021-11-29,0.882055,-0.804184,1.867618,28,0.1778,4639.8,0.070097,-0.022125,0.1314,50,0.015
2021-11-30,0.949984,-1.497027,1.491511,27,0.1799,4637.37,0.07301,-0.024138,0.1263,50,0.015
2021-12-01,0.710925,-0.773599,1.02398,26,0.1701,4632.44,0.063906,-0.022075,0.1198,50,0.015
2021-12-02,1.471679,-1.581751,2.476097,25,0.2171,4551.12,0.093563,-0.024438,0.1407,50,0.015
2021-12-03,1.992677,-2.346576,3.471138,26,0.2277,4545.22,0.113927,-0.026713,0.1557,50,0.015
2021-12-17,-0.915741,0.552563,0.280743,35,0.1818,4605.75,0.00258,-0.018263,0.1097,50,0.015
2021-12-20,-0.251491,0.077964,0.513533,32,0.2107,4548.25,0.028316,-0.01965,0.1132,50,0.015
2021-12-21,-1.08983,1.613376,-0.205584,31,0.1815,4598.91,-0.003377,-0.015125,0.1026,50,0.015
2021-12-22,-1.67246,1.539701,-0.678432,30,0.16,4656.27,-0.025195,-0.015313,0.0957,50,0.015
2021-12-23,-2.467231,0.863775,-0.694715,29,0.1375,4726.14,-0.055272,-0.017288,0.0955,50,0.015
2021-12-27,-2.378895,0.414813,-0.684543,25,0.1331,4759.45,-0.052682,-0.018612,0.0957,50,0.015
2022-01-03,-2.298993,0.892019,-1.510496,25,0.1236,4796.56,-0.050713,-0.017187,0.0835,50,0.015
2022-01-04,-1.880365,0.704825,-0.553319,45,0.138,4793.54,-0.035521,-0.017738,0.0975,50,0.015
2022-01-05,-1.424801,0.973657,0.16961,44,0.1547,4700.58,-0.018495,-0.016925,0.1082,50,0.015
2022-01-06,-1.321525,1.511185,-0.083489,43,0.1583,4696.05,-0.014935,-0.015313,0.1045,50,0.015
2022-01-07,-1.374487,1.781185,-0.639434,42,0.1564,4677.03,-0.017458,-0.014488,0.0963,50,0.015
2022-01-10,-1.298002,1.465893,-0.602761,39,0.159,4670.29,-0.014902,-0.0154,0.0968,50,0.015
2022-01-11,-1.601123,1.592831,-0.654251,38,0.1497,4713.07,-0.027303,-0.015,0.096,50,0.015
2022-01-12,-1.596674,1.740457,-0.993673,37,0.143,4726.35,-0.027712,-0.014512,0.0909,50,0.015
2022-01-13,-1.130135,1.859489,-0.587785,36,0.1688,4659.03,-0.009785,-0.0141,0.0968,50,0.015
2022-01-14,-1.046205,2.608201,-1.076066,35,0.1579,4662.85,-0.006806,-0.011738,0.0895,50,0.015
2022-01-18,0.035938,1.787501,-0.818233,31,0.1944,4577.11,0.035832,-0.01415,0.0932,50,0.015
2022-01-19,0.350375,1.305291,-0.858772,30,0.2038,4532.76,0.047832,-0.015613,0.0925,50,0.015
2022-01-20,1.005653,0.793115,-0.66977,29,0.228,4482.73,0.073384,-0.0172,0.0952,50,0.015
2022-01-21,1.492133,-0.061057,-0.030792,28,0.2506,4397.94,0.092555,-0.019875,0.1046,50,0.015
2022-01-24,1.970671,0.683748,1.003769,25,0.2571,4410.13,0.111765,-0.017537,0.1199,50,0.015
2022-01-25,2.522919,-0.826374,0.775505,28,0.2775,4356.45,0.134524,-0.022275,0.1166,50,0.015
2022-01-26,2.704233,-0.49018,1.155257,27,0.2796,4349.93,0.143141,-0.021237,0.1223,50,0.015
2022-01-27,2.103103,1.25879,0.293716,26,0.2563,4326.51,0.120104,-0.015738,0.1095,50,0.015
2022-01-28,0.938294,0.416568,-0.011045,25,0.241,4431.85,0.073081,-0.018363,0.1049,50,0.015
2022-01-31,0.035336,0.727342,-0.515685,25,0.2223,4515.55,0.036341,-0.017375,0.0974,50,0.015
2022-02-01,-0.87494,-0.111198,0.508004,45,0.1867,4546.54,-0.000751,-0.020013,0.1125,50,0.015
2022-02-02,-0.294648,-0.84336,-0.217426,44,0.2148,4589.38,0.022594,-0.022325,0.1018,50,0.015
2022-02-03,-1.003566,-0.014619,1.319603,43,0.1927,4477.44,-0.006377,-0.019713,0.1245,50,0.015
2022-02-04,-0.600857,0.722977,0.166491,42,0.2105,4500.53,0.009653,-0.017387,0.1075,50,0.015
2022-02-07,-0.831039,1.439603,-0.034945,39,0.2009,4483.87,9.3e-05,-0.015113,0.1045,50,0.015
2022-02-08,-1.167722,0.868598,-0.208311,38,0.1904,4521.54,-0.013828,-0.016887,0.1019,50,0.015
2022-02-09,-1.584783,0.824357,-0.352644,37,0.1776,4587.18,-0.031134,-0.017012,0.0997,50,0.015
