datetime,signal_vrp_z,signal_skew_z,signal_concavity_z,signal_iv_rank_z,signal_term_slope_z,signal_pc_iv_z,signal_volume_imb_z,signal_rv_trend_z,composite_score,dte,entry_iv,spx_close,tp_pct,kelly_fraction
2022-11-14,-1.537037,-0.996526,0.739385,-1.410303,0.223995,-1.132335,-0.159069,1.52275,42.4587,32,0.2173,3957.25,50,0.015
2022-11-15,-1.124432,-1.041346,0.412216,-0.859197,-0.361828,0.563009,-0.356932,0.264611,44.2299,31,0.2351,3991.73,50,0.015
2022-11-16,-1.480524,-1.096601,0.784984,-1.427794,0.073728,-0.903498,0.057403,-0.899905,41.3555,30,0.2193,3958.79,50,0.015
2022-11-17,-1.472173,-1.374699,1.230227,-1.537378,0.20355,-0.926111,-0.255362,-0.332604,41.2725,29,0.2172,3946.56,50,0.015
2022-11-18,-1.177676,-1.747105,1.437273,-1.421635,-0.015262,0.165434,-0.477431,-0.446576,42.2641,28,0.2208,3965.34,50,0.015
2022-11-21,-1.288614,-1.806752,1.402788,-1.69793,0.13691,-0.202705,-0.09965,-0.614596,41.3448,25,0.2141,3949.94,50,0.015
2022-11-22,-1.532909,-1.754287,1.313194,-2.097451,0.618701,0.175402,4.0,-0.674996,43.1439,27,0.2006,4003.58,50,0.015
2022-11-23,-1.851629,-1.528443,1.55791,-2.528298,1.314469,-0.782551,0.267153,-0.550936,40.4208,26,0.1831,4027.26,50,0.015
2022-11-25,-1.67523,-1.369256,0.952073,-2.3615,1.022602,-0.248132,3.238599,-0.327125,42.7275,25,0.1888,4026.12,50,0.015
2022-11-28,-1.079766,-1.38203,1.367874,-1.785407,0.167305,-0.565617,1.039608,-0.450992,42.8822,25,0.2112,3963.94,50,0.015
2022-11-29,-1.217904,-1.69543,1.369747,-2.072762,0.812958,-0.090938,-1.199557,-0.504313,41.5837,28,0.2026,3957.63,50,0.015
2022-11-30,-2.061072,-1.574316,1.64707,-2.648741,1.535862,-1.179811,-0.526731,0.120961,39.5036,27,0.1808,4080.11,50,0.015
2022-12-01,-1.469439,-1.989839,1.857534,-2.401632,1.157557,0.528336,-0.154558,-0.064614,42.0381,26,0.1883,4076.57,50,0.015
2022-12-02,-1.3832,-2.183256,1.865072,-2.430481,1.259266,1.727401,0.719431,-0.337778,43.4512,25,0.187,4071.7,50,0.015
2022-12-05,-1.524001,-1.545495,1.57632,-2.32751,1.142225,-0.967732,0.040341,-0.36572,41.109,25,0.1893,3998.84,50,0.015
2022-12-06,-1.167024,-1.054683,1.326262,-1.732478,0.317466,-0.418984,-0.295461,-0.326363,43.0864,45,0.2115,3941.26,50,0.015
2022-12-07,-1.030589,-1.074544,1.226301,-1.541493,0.484926,-0.125115,0.011642,0.432843,44.6223,44,0.2175,3933.92,50,0.015
2022-12-08,-0.871949,-1.055047,1.218558,-1.737839,0.516747,-0.143455,0.257054,0.048456,44.7075,43,0.2122,3963.51,50,0.015
2022-12-09,4.0,-4.0,-4.0,1.201625,-3.564573,4.0,0.410459,-3.02785,49.0163,42,0.3679,3934.38,50,0.015
2022-12-12,1.00485,-0.966792,0.990014,-1.297017,0.037199,0.033567,-0.471005,-4.0,47.2677,39,0.226,3990.56,50,0.015
2022-12-13,0.512542,-1.048471,1.026108,-2.282,0.830435,-0.416473,-0.636024,-3.866594,44.911,38,0.2003,4019.65,50,0.015
2022-12-14,0.101899,-1.143333,1.136255,-2.899379,1.537094,-1.441998,-0.277155,-2.280802,43.6516,37,0.179,3995.32,50,0.015
2022-12-15,0.296504,-1.208872,0.781062,-1.960548,1.324864,0.270634,0.134515,0.508532,48.1895,36,0.2076,3895.75,50,0.015
2022-12-16,0.403522,-1.384043,0.938284,-1.680224,1.082452,0.952266,-0.221357,0.773394,48.9982,35,0.2155,3852.36,50,0.015
2022-12-19,0.299077,-1.382896,1.053239,-1.866191,1.260381,0.195457,-0.265623,0.890125,48.0454,32,0.2107,3817.66,50,0.015
2022-12-20,0.035893,-1.398876,1.171463,-2.282565,1.562002,-0.692625,0.070889,0.654415,46.3497,31,0.1979,3821.62,50,0.015
2022-12-21,-0.315531,-1.431726,1.340986,-2.684913,2.007687,-1.109566,-0.554862,0.102218,44.4665,30,0.1822,3878.44,50,0.015
2022-12-22,0.189257,-1.473396,1.148207,-1.819546,1.135242,-0.024444,-0.3412,0.104506,46.9351,29,0.2086,3822.39,50,0.015
2022-12-23,-0.014449,-1.573553,1.365093,-2.084322,1.442486,0.283831,-0.737779,0.187165,46.5219,28,0.2006,3844.82,50,0.015
2022-12-27,0.127377,-1.592555,1.518126,-2.004982,1.390573,-0.344612,-0.92044,0.041281,46.2249,27,0.2014,3829.25,50,0.015
2022-12-28,0.214481,-1.674253,1.372265,-1.73658,1.282407,-0.447406,-0.571083,-0.014141,46.4795,26,0.2086,3783.22,50,0.015
2022-12-29,0.677994,-1.745574,1.377619,-1.823024,1.20169,0.554203,-1.03829,-0.760852,47.6681,25,0.2065,3849.28,50,0.015
2022-12-30,0.48951,-1.446605,1.295653,-2.15356,1.619277,-0.69009,-1.270556,-1.083253,46.2129,25,0.1978,3839.5,50,0.015
2023-01-03,1.072516,-1.477161,1.700133,-1.128627,0.123869,0.414084,-0.739409,-0.959585,49.1074,45,0.225,3824.14,50,0.015
2023-01-04,1.025292,-1.565038,1.759084,-1.397791,0.093969,0.511978,-0.056199,-0.856899,48.9119,44,0.218,3852.97,50,0.015
2023-01-05,0.990594,-1.395465,1.473802,-1.575514,0.216619,-0.203466,-0.108286,-0.304542,48.3514,43,0.2144,3808.1,50,0.015
2023-01-06,0.445436,-1.411965,1.443716,-1.768769,0.102915,0.528969,-0.108573,0.251015,47.5152,42,0.2094,3895.08,50,0.015
2023-01-09,0.571311,-1.27802,1.30958,-1.616517,-0.025351,0.086727,0.003464,0.552444,47.8294,39,0.2131,3892.09,50,0.015
2023-01-10,0.296582,-1.274695,1.386134,-2.108259,0.160791,-0.034659,-0.427311,0.711957,46.4392,38,0.2008,3919.25,50,0.015
2023-01-11,0.387441,-1.170939,1.270552,-1.982524,-0.245787,-0.052606,-0.751991,0.45082,46.1712,37,0.2038,3969.61,50,0.015
2023-01-12,-0.031248,-1.279445,1.021962,-2.646005,0.540727,0.307236,-0.137389,-0.166815,45.0156,36,0.1829,3983.17,50,0.015
2023-01-13,-0.198681,-1.0582,0.619753,-2.808772,0.756685,0.228641,1.803928,-0.142971,45.6367,35,0.1746,3999.09,50,0.015
2023-01-17,0.458677,-0.993037,0.780738,-2.633179,0.39612,0.247507,-0.184428,-0.862293,46.0349,31,0.1806,3990.97,50,0.015
2023-01-18,0.561007,-1.038662,0.996486,-2.243456,0.222885,0.248667,-0.392723,-1.006287,46.5738,30,0.1906,3928.86,50,0.015
2023-01-19,0.500558,-0.838752,0.96184,-2.378339,0.403453,-0.43499,0.221901,-0.903119,46.4844,29,0.1869,3898.85,50,0.015
2023-01-20,0.282984,-0.970907,0.648836,-2.278039,0.01622,0.43478,-0.358119,-0.212896,46.0364,28,0.1879,3972.61,50,0.015
2023-01-23,0.280339,-0.714879,0.105162,-2.373962,-0.247624,0.067059,0.226549,0.519876,45.9374,25,0.1851,4019.81,50,0.015
2023-01-24,0.199615,-0.897324,0.828428,-2.672684,0.343182,-0.552663,1.390512,0.041817,45.9334,28,0.1707,4016.95,50,0.015
2023-01-25,0.391809,-1.099906,0.968055,-2.455316,-0.003585,0.670293,-0.85272,-0.251746,45.9849,27,0.1788,4016.22,50,0.015
2023-01-26,0.471466,-1.15311,0.607591,-2.310238,-0.414439,1.65627,-1.272336,-0.516634,46.1576,26,0.1828,4060.43,50,0.015
2023-01-27,0.510364,-1.03416,0.595351,-2.494427,-0.136528,0.644032,-0.916366,-0.556114,45.6862,25,0.1741,4070.56,50,0.015
2023-01-30,0.605265,-0.657513,0.816302,-2.304044,-0.346642,-1.056874,-0.41558,-0.334274,45.5473,25,0.1791,4017.77,50,0.015
2023-01-31,0.610536,-0.258772,0.042061,-2.136192,-0.537661,0.908108,-0.615947,-0.177964,47.7041,45,0.1832,4076.6,50,0.015
2023-02-01,0.109535,-0.141695,-0.118746,-2.485511,-0.03484,-0.755622,-0.318407,-0.00269,45.2092,44,0.1615,4119.21,50,0.015
2023-02-02,0.853328,-0.427079,-1.075165,-1.687466,-0.791779,4.0,-0.417055,0.370898,50.9146,43,0.1966,4179.76,50,0.015
2023-02-03,0.375823,-0.275855,-0.240835,-2.292422,-0.191495,0.921324,-0.449934,0.267403,47.3568,42,0.1751,4136.48,50,0.015
2023-02-06,0.793877,-0.147123,-0.151586,-2.054589,-0.279597,0.342358,-0.256067,-0.221811,48.2552,39,0.1814,4111.08,50,0.015
2023-02-07,0.783865,-0.488494,-0.16757,-1.926742,-0.506729,1.731712,-0.295454,-0.339085,48.7649,38,0.1845,4164.0,50,0.015
2023-02-08,0.553639,-0.169763,0.030191,-1.991675,-0.051258,-0.073496,0.150162,-0.161787,47.9404,37,0.1822,4117.86,50,0.015
2023-02-09,0.804087,-0.282798,0.298818,-1.564345,-0.238031,-0.252468,-0.092286,0.165056,48.8354,36,0.1928,4081.5,50,0.015
2023-02-10,0.951925,-0.525851,0.6999,-1.448932,-0.491603,0.520166,-0.271934,0.447884,49.7328,35,0.1991,4090.46,50,0.015
2023-02-13,0.628803,-0.390527,0.594088,-1.636547,-0.391349,-0.024177,-0.357746,0.341545,48.3095,32,0.1893,4137.29,50,0.015
2023-02-14,0.477549,-0.626841,0.514183,-1.905592,-0.065159,1.000781,-0.361787,0.164844,48.3173,31,0.1826,4136.13,50,0.015
2023-02-15,0.422752,-0.474647,0.280943,-2.196783,0.45419,-0.076418,0.26318,-0.224868,47.5249,30,0.1673,4147.6,50,0.015
2023-02-16,0.767702,-0.233985,0.211921,-1.577171,-0.226813,0.711806,-0.719186,-0.260989,49.2046,29,0.1886,4090.41,50,0.015
2023-02-17,0.948764,-0.455785,0.746569,-1.688985,-0.072676,0.438237,-0.450029,-0.587441,49.3564,28,0.1854,4079.09,50,0.015
2023-02-21,1.045578,-0.18273,0.179219,-1.154412,-0.401308,-0.247523,-0.356673,-0.164057,49.6708,27,0.2023,3997.34,50,0.015
2023-02-22,0.670857,-0.39484,0.975359,-1.606923,0.128424,-1.202955,-0.234955,0.315933,48.249,26,0.1866,3991.05,50,0.015
2023-02-23,0.791466,-0.790406,1.053864,-1.354859,-0.224866,0.803467,0.606431,0.312309,50.2017,25,0.1929,4012.32,50,0.015
2023-02-24,0.960578,-1.031398,1.339762,-1.246013,-0.188855,0.407985,-1.552115,0.430739,49.1621,25,0.1988,3970.04,50,0.015
2023-02-27,1.0186,-0.771871,1.421519,-1.096777,-1.038837,-0.552043,-0.163452,0.03622,48.6325,25,0.2013,3982.24,50,0.015
2023-02-28,1.213143,-1.064909,1.308618,-1.018578,-0.911181,0.930099,-0.487153,-0.155498,49.9374,27,0.2036,3970.15,50,0.015
2023-03-01,1.235562,-1.143826,1.566849,-1.303796,-0.776644,-0.62502,-1.641468,-0.551194,47.4457,26,0.1951,3951.39,50,0.015
2023-03-02,1.327537,-1.272507,1.420541,-1.265306,-0.94843,0.445664,0.260734,-0.738327,49.0811,25,0.1966,3981.35,50,0.015
2023-03-03,0.826413,-0.938201,1.009014,-1.897263,-0.335285,-0.26633,-1.137049,-0.627763,46.5999,25,0.1775,4045.64,50,0.015
2023-03-06,0.967469,-0.773938,0.898946,-1.779913,-0.554337,-0.378788,0.974328,-0.374636,48.1759,25,0.1801,4048.42,50,0.015
2023-03-07,0.832643,-0.884881,1.036908,-1.692931,-0.18519,-0.083575,0.290816,0.141883,48.5125,45,0.1822,3986.37,50,0.015
2023-03-08,0.906725,-0.831448,1.0373,-1.85684,0.154761,-0.392899,0.585812,0.035184,48.7518,44,0.1762,3992.01,50,0.015
2023-03-09,1.427028,-0.430369,0.56078,-0.749957,-0.584255,0.083562,-0.364097,0.139411,51.3006,43,0.2062,3918.32,50,0.015
2023-03-10,1.175673,0.498805,-0.17384,-1.005937,-0.150672,-1.550819,0.813157,0.386036,51.1568,42,0.1998,3861.59,50,0.015
2023-03-13,1.792593,0.598028,-0.169154,-0.154542,-0.762443,-0.720913,0.701529,0.327591,54.1891,39,0.2251,3855.76,50,0.015
2023-03-14,1.116027,0.241118,-0.099085,-0.78757,-0.21472,-0.173005,0.712509,0.668783,52.2717,38,0.2038,3919.29,50,0.015
2023-03-15,1.435616,1.271558,-0.887754,-0.336124,-0.143103,-0.201241,-0.227107,0.464194,54.6633,37,0.218,3891.93,50,0.015
2023-03-16,0.496353,0.672769,-0.490729,-1.16741,0.328948,-0.256769,0.002712,0.785567,50.9748,36,0.1925,3960.28,50,0.015
2023-03-17,1.188973,1.066369,-0.343679,-0.209613,-0.114733,-0.143182,-0.100823,0.860929,54.615,35,0.22,3916.64,50,0.015
2023-03-20,0.729997,1.030272,-0.0974,-0.694477,0.010244,-0.566138,0.00959,0.742775,52.5882,32,0.205,3951.57,50,0.015
2023-03-21,0.432095,0.368963,0.071587,-1.430033,0.452803,-0.539121,-0.223062,0.360455,49.8033,31,0.1853,4002.87,50,0.015
2023-03-22,0.497556,0.31079,0.282237,-0.998742,0.20966,-0.496687,1.760052,0.145516,51.3008,30,0.1981,3936.97,50,0.015
2023-03-23,0.35602,0.365979,0.367609,-1.144454,0.588267,-0.995466,0.340473,0.268166,50.2142,29,0.1915,3948.72,50,0.015
2023-03-24,0.221908,0.454153,0.357377,-1.483193,0.892778,-1.109431,0.178755,0.158889,49.6549,28,0.1836,3970.99,50,0.015
2023-03-27,0.007482,0.046604,0.69359,-1.815979,1.203557,-1.073081,-0.257688,0.181417,48.2759,25,0.1745,3977.53,50,0.015
2023-03-28,-0.050155,-0.521174,0.938842,-1.851174,1.289922,-0.663461,-0.753542,-0.11521,47.2566,27,0.1721,3971.27,50,0.015
2023-03-29,-0.33014,-0.34391,0.482167,-1.885404,1.468012,0.09092,2.003653,0.116016,48.9568,26,0.1664,4027.81,50,0.015
2023-03-30,-0.495315,-0.153093,0.134519,-1.919088,1.998936,-0.2213,-0.4682,0.256229,47.7559,25,0.1591,4050.83,50,0.015
2023-03-31,-0.489766,-0.431241,0.354192,-1.911561,1.812464,0.186024,-0.317568,0.199686,47.6312,25,0.1579,4109.31,50,0.015
2023-04-03,-0.482227,-0.413523,0.126658,-1.890961,1.263914,0.059294,-0.627348,0.098428,46.5438,25,0.1588,4124.51,50,0.015
2023-04-04,-0.060627,0.244627,0.037133,-1.777967,0.442144,-0.071772,0.608265,-0.317262,48.3047,45,0.168,4100.6,50,0.015
2023-04-05,0.116337,0.023061,0.32553,-1.627082,0.280287,0.762547,0.149645,-0.377913,49.1415,44,0.176,4090.38,50,0.015
2023-04-06,0.356664,-0.084087,0.480097,-1.757918,0.537578,0.585459,0.507634,-0.820508,49.5448,43,0.1696,4105.02,50,0.015
2023-04-10,0.573659,0.123883,0.396223,-1.791503,0.595672,-0.198288,-0.502595,-1.344692,48.9045,39,0.1657,4109.11,50,0.015
2023-04-11,0.584132,0.18592,0.208027,-1.772148,0.506383,-0.162374,1.228609,-1.313206,49.7434,38,0.1657,4108.94,50,0.015
2023-04-12,0.808306,0.183441,0.349722,-1.67552,0.508633,0.188331,-0.283602,-1.288007,50.167,37,0.1684,4091.95,50,0.015
2023-04-13,0.570477,-0.093669,0.01443,-1.761484,0.830092,0.806538,-0.574866,-0.66368,49.7915,36,0.1597,4146.22,50,0.015
2023-04-14,0.370944,-0.012628,0.169687,-1.781601,1.812771,-0.983568,1.281237,-0.540641,49.9275,35,0.1421,4137.64,50,0.015
2023-04-17,0.681309,0.008119,-0.218324,-1.750044,1.347428,-0.010529,1.477438,-0.865361,50.8322,32,0.1449,4151.32,50,0.015
2023-04-18,0.683746,0.163927,-0.324616,-1.731551,1.453118,0.24855,-0.332029,-0.884341,50.5643,31,0.1431,4154.87,50,0.015
2023-04-19,0.905787,0.068455,-0.199106,-1.688432,1.267331,1.10888,2.798622,-0.983161,53.2469,30,0.1458,4154.52,50,0.015
2023-04-20,1.366783,0.417509,-0.014501,-1.6586,1.290987,0.048184,-0.1343,-1.195105,52.6851,29,0.1464,4129.79,50,0.015
2023-04-21,1.364534,0.18099,-0.185696,-1.629756,1.346177,0.809465,0.561741,-1.136146,53.3178,28,0.1466,4133.52,50,0.015
2023-04-24,1.335622,0.250545,0.225168,-1.638747,1.351034,0.386475,0.180749,-0.995739,53.1624,25,0.1451,4137.04,50,0.015
2023-04-25,0.896164,0.513593,0.833992,-1.572984,1.656184,-2.230239,-0.713687,0.05633,51.0038,27,0.1469,4071.63,50,0.015
2023-04-26,1.076553,0.303717,0.461653,-1.546834,1.064158,-1.115413,-0.623284,0.934462,51.6651,26,0.1549,4055.99,50,0.015
2023-04-27,0.514392,0.075061,0.014792,-1.632,1.649216,0.014643,-0.343576,1.229759,51.4367,25,0.141,4135.35,50,0.015
2023-04-28,0.229859,-0.107672,0.126511,-1.618298,2.075501,0.290061,4.0,1.138916,53.3832,25,0.1304,4169.48,50,0.015
2023-05-01,0.790292,0.225255,-0.386348,-1.56622,1.139904,1.63013,-0.533192,0.26395,52.6312,25,0.1431,4167.87,50,0.015
2023-05-02,1.093515,1.206,-0.246465,-1.367943,0.057721,0.973352,0.034361,0.178248,54.0456,45,0.1624,4119.58,50,0.015
2023-05-03,1.49633,1.109058,0.109824,-1.049083,-0.117853,1.850677,-0.662134,0.025005,55.8639,44,0.1794,4090.75,50,0.015
2023-05-04,1.47393,1.293928,0.044692,-0.991952,0.026522,0.729695,-0.440076,0.220652,55.4723,43,0.181,4061.22,50,0.015
2023-05-05,0.471934,1.316465,-0.434971,-1.417333,0.706423,1.088371,-0.434877,0.947162,53.531,42,0.1571,4136.25,50,0.015
2023-05-08,0.397803,1.406447,-0.689235,-1.41764,0.591299,0.894674,-0.512384,0.95984,52.9575,39,0.1543,4138.12,50,0.015
2023-05-09,0.458995,1.532192,-0.349575,-1.35689,0.463611,0.252141,-0.383062,0.941144,52.9844,38,0.158,4119.17,50,0.015
2023-05-10,0.254346,1.34068,-0.491866,-1.395978,1.381117,0.476388,0.096089,0.640945,53.332,37,0.1498,4137.64,50,0.015
2023-05-11,0.391804,1.353984,-0.662685,-1.385619,1.361787,0.418674,-0.320651,-0.112218,52.9153,36,0.1475,4130.62,50,0.015
2023-05-12,0.49122,1.106316,-0.544653,-1.350601,1.243427,1.368841,0.263671,-0.253098,53.8453,35,0.1515,4124.08,50,0.015
2023-05-15,0.27542,1.366424,-0.641252,-1.464668,1.461365,0.517089,-0.498355,-0.286724,52.5896,32,0.1429,4136.28,50,0.015
2023-05-16,0.324606,1.352022,-0.56781,-1.366984,1.240063,-0.538692,0.002043,-0.09789,51.9123,31,0.1466,4109.9,50,0.015
2023-05-17,-0.05745,1.07956,-1.054245,-1.46836,1.474358,0.372406,0.397778,0.412321,51.5162,30,0.1384,4158.77,50,0.015
2023-05-18,-0.431962,0.863677,-1.140019,-1.468923,1.980658,-0.515721,-0.6333,0.588707,49.3708,29,0.1255,4198.05,50,0.015
2023-05-19,-0.01762,0.940874,-0.979718,-1.39424,0.87904,1.37172,0.13409,0.602605,51.7575,28,0.1425,4191.98,50,0.015
2023-05-22,-0.166438,1.450433,-1.464661,-1.421297,1.039368,-0.632423,-0.353052,0.445288,49.842,25,0.1369,4192.63,50,0.015
2023-05-23,0.22017,1.389291,-0.635981,-1.273696,0.745437,-0.446961,-1.392168,-0.008322,50.657,28,0.1461,4145.58,50,0.015
2023-05-24,-0.109935,2.370771,-1.618989,-1.400608,1.288617,-3.393026,-0.341535,-0.099799,49.0032,27,0.1357,4115.24,50,0.015
2023-05-25,0.790264,1.350522,-1.230668,-1.116185,-0.067092,0.699645,-1.364709,-0.539472,51.6849,26,0.1563,4151.28,50,0.015
2023-05-26,0.0809,1.545883,-2.071438,-1.381264,1.254925,-0.477226,0.851666,-0.507657,50.7657,25,0.1345,4205.45,50,0.015
2023-05-30,0.132742,0.844902,-0.915433,-1.345982,0.981652,0.17962,-0.442087,-0.255537,50.2791,27,0.1367,4205.52,50,0.015
2023-05-31,0.270529,1.059394,-1.052958,-1.322805,1.494147,0.081356,-1.183667,-0.266734,51.1177,26,0.1368,4179.83,50,0.015
2023-06-01,-0.294737,0.327133,-0.774398,-1.373816,2.991592,-0.453537,0.142603,0.045026,50.4674,25,0.1167,4221.02,50,0.015
2023-06-02,-0.394799,-0.569733,-0.801898,-1.349895,2.327526,0.527157,-1.230801,-0.005443,47.9092,25,0.1168,4282.37,50,0.015
2023-06-05,-0.003739,-0.072217,-0.871278,-1.326351,1.927529,-0.281626,0.02212,-0.29387,49.0552,25,0.1183,4273.79,50,0.015
2023-06-06,-0.152936,0.399268,-1.094597,-1.340038,1.649948,-0.351998,2.041366,-0.342673,50.0077,45,0.1133,4283.85,50,0.015
2023-06-07,-0.094844,0.427044,-1.245453,-1.316476,1.8856,-0.049516,-0.221746,-0.433816,49.5313,44,0.1151,4267.52,50,0.015
2023-06-08,-0.254887,0.29036,-1.11465,-1.318008,2.099936,0.025892,-0.204821,-0.319904,49.3582,43,0.1104,4293.93,50,0.015
2023-06-09,-0.229716,0.348111,-1.201486,-1.294741,2.066284,-0.3038,0.168715,0.094967,49.5262,42,0.1107,4298.86,50,0.015
2023-06-12,-0.301633,0.684641,-1.230288,-1.29636,2.049622,-1.186653,0.851634,0.151947,49.4611,39,0.1103,4338.93,50,0.015
2023-06-13,-0.231483,0.115838,-1.134151,-1.236578,1.65713,-0.357528,-0.653715,0.221429,48.3057,38,0.1139,4369.01,50,0.015
2023-06-14,-0.260739,-0.251968,-0.957068,-1.276599,2.103152,-1.050048,-0.001505,0.072014,47.6727,37,0.1084,4372.59,50,0.015
2023-06-15,0.125061,-0.404311,-0.947749,-1.144635,0.994578,0.812014,-0.153017,0.003283,48.9595,36,0.1221,4425.84,50,0.015
2023-06-16,-0.215179,-0.600248,-0.358536,-1.248949,1.910508,-0.716595,0.682618,-0.070394,47.9834,35,0.1103,4409.59,50,0.015
2023-06-20,-0.050224,-0.791759,-0.143962,-1.128285,1.457829,0.217939,1.485353,0.050624,49.2186,31,0.1182,4388.71,50,0.015
2023-06-21,-0.373758,-0.595376,-0.183121,-1.233382,2.048256,-0.423107,2.399355,0.34099,49.2833,30,0.1099,4365.69,50,0.015
2023-06-22,-0.167693,-0.819847,-0.055624,-1.23744,2.215885,-0.281684,0.391282,0.006901,48.6169,29,0.1064,4381.89,50,0.015
2023-06-23,-0.074879,-0.475614,-0.482219,-1.1911,1.908408,0.201123,0.165874,-0.196251,49.1652,28,0.1102,4348.33,50,0.015
2023-06-26,-0.222042,0.056972,-0.595182,-1.220277,2.273813,-1.541373,-0.577437,-0.290729,48.0054,25,0.1058,4328.82,50,0.015
2023-06-27,-0.072615,-0.645823,-0.460331,-1.174524,1.618105,0.930993,0.26561,-0.258844,49.2729,27,0.1091,4378.41,50,0.015
2023-06-28,-0.36877,-0.620329,0.001883,-1.203407,2.599131,-1.319544,4.0,0.080189,49.8733,26,0.0995,4376.86,50,0.015
2023-06-29,-0.184882,-0.851904,-0.028739,-1.181365,2.562579,0.126902,0.423893,-0.08128,49.4123,25,0.102,4396.44,50,0.015
2023-06-30,-0.108886,-0.894969,-0.920454,-1.13453,1.860153,2.010215,0.547524,-0.046581,49.9926,25,0.1073,4450.38,50,0.015
2023-07-03,0.291639,-0.703986,-0.45965,-1.01212,0.977525,0.080305,-0.132871,-0.265799,48.4892,25,0.1114,4455.59,50,0.015
2023-07-05,0.528994,0.120232,-0.913554,-0.90324,0.461865,0.374178,2.781333,-0.364842,51.6139,44,0.1194,4446.82,50,0.015
2023-07-06,0.643668,0.517284,-1.100896,-0.858046,0.122154,0.578178,0.087905,-0.053379,51.218,43,0.1295,4411.59,50,0.015
2023-07-07,0.353551,0.443019,-0.978894,-0.876797,0.662488,-0.475109,-0.692664,0.108534,49.6994,42,0.1196,4398.95,50,0.015
2023-07-10,0.515799,0.278499,-0.845979,-0.844232,0.291018,-0.155209,0.055144,0.376462,50.3132,39,0.1237,4409.53,50,0.015
2023-07-11,0.402624,0.082517,-0.974862,-0.850264,0.218998,0.260694,-0.680526,0.305655,49.4524,38,0.122,4439.26,50,0.015
2023-07-12,0.020419,-0.17708,-0.601521,-1.074465,1.086587,-0.499763,-0.688207,0.074755,48.1014,37,0.1083,4472.16,50,0.015
2023-07-13,0.18589,-0.399032,-0.846805,-0.911966,0.438729,0.924329,-0.217526,0.132367,49.0295,36,0.115,4510.04,50,0.015
2023-07-14,0.094198,-0.668141,-0.529296,-0.930678,0.665988,0.841748,-0.531419,0.18096,48.5455,35,0.1126,4505.42,50,0.015
2023-07-17,0.451742,-0.862327,-0.501928,-0.859104,0.48659,1.041208,-0.02813,-0.113953,49.2686,32,0.1166,4522.79,50,0.015
2023-07-18,0.387102,-1.135174,-0.211597,-0.865148,0.459629,0.837461,0.457744,-0.204856,48.7459,31,0.1151,4554.98,50,0.015
2023-07-19,0.495274,-0.855318,-0.381862,-0.832254,0.523737,0.26803,0.924743,-0.367502,49.1488,30,0.1157,4565.72,50,0.015
2023-07-20,0.367665,-0.583102,-0.461063,-0.890341,0.75218,-0.237162,0.029044,-0.25043,48.6034,29,0.1133,4534.87,50,0.015
2023-07-21,0.355483,-0.785878,-0.428759,-0.883233,0.703355,0.477586,-0.672868,0.037269,48.6529,28,0.1129,4536.34,50,0.015
2023-07-24,0.475563,-0.659987,-0.331918,-0.967157,0.616028,-0.515015,1.026667,-0.175134,48.8026,25,0.1102,4554.64,50,0.015
2023-07-25,0.383607,-0.497217,-0.206525,-1.050532,1.22564,-1.493988,1.789644,-0.359059,48.9156,27,0.1036,4567.46,50,0.015
2023-07-26,0.695085,-0.962229,-0.064331,-0.990229,0.91924,0.734927,-0.345395,-0.711229,49.5861,26,0.1076,4566.75,50,0.015
2023-07-27,0.590813,-0.369142,-0.425624,-0.930405,1.089423,-0.306241,4.0,-0.504837,51.7513,25,0.1095,4537.41,50,0.015
2023-07-28,0.404673,-1.114361,-0.060217,-0.962106,1.147638,0.846484,4.0,0.063473,51.547,25,0.1079,4582.23,50,0.015
2023-07-31,0.742217,-0.721256,-0.011383,-0.876588,0.716552,-0.657162,-0.358624,0.074597,49.1497,25,0.1102,4588.96,50,0.015
2023-08-01,1.029716,-0.08009,-0.788815,-0.559496,0.013317,0.790279,-0.332192,0.091763,51.6299,45,0.1209,4576.73,50,0.015
2023-08-02,1.009898,0.602841,-1.196949,-0.438193,-0.297269,0.620392,-0.181719,0.438377,52.5076,44,0.1364,4513.39,50,0.015
2023-08-03,1.042392,0.735444,-1.162932,-0.459502,-0.026335,0.221213,-0.327833,0.561503,52.7637,43,0.133,4501.89,50,0.015
2023-08-04,1.196341,1.163921,-1.650762,-0.350437,-0.193625,0.469489,-0.465233,0.830114,53.892,42,0.1398,4478.03,50,0.015
2023-08-07,0.67668,0.794976,-1.202811,-0.476272,0.117326,0.108241,0.081391,0.66718,52.2283,39,0.1276,4518.44,50,0.015
2023-08-08,0.870927,0.726819,-1.076982,-0.419564,-0.007546,0.547911,-0.582147,0.217893,52.4968,38,0.1335,4499.38,50,0.015
2023-08-09,0.787949,0.759221,-0.98976,-0.428284,0.31037,-0.760869,-0.675577,0.360776,51.5083,37,0.1313,4467.71,50,0.015
2023-08-10,1.068795,0.443806,-0.683622,-0.372115,0.212823,0.328938,-0.52302,0.026401,52.7905,36,0.1353,4468.83,50,0.015
2023-08-11,0.829602,0.245198,-0.551247,-0.446372,0.619388,-0.074562,-0.118001,-0.221275,51.9529,35,0.1278,4464.05,50,0.015
2023-08-14,0.728185,0.065575,-0.430699,-0.455625,0.63782,0.162472,-0.245161,-0.158626,51.6496,32,0.1261,4489.72,50,0.015
