datetime,signal_vrp_z,signal_skew_z,signal_concavity_z,composite_score,dte,entry_iv,spx_close,tp_pct,kelly_fraction
2021-03-17,-0.581963,-0.729564,-0.298277,45.4058,30,0.1621,3947.33,50,0.015
2021-03-18,-0.591275,-0.868684,0.013137,45.5113,29,0.1599,3948.77,50,0.015
2021-03-19,-0.472282,-0.4942,-0.263762,46.0497,28,0.1741,3896.64,50,0.015
2021-03-22,-0.72042,-0.867131,0.198594,45.9313,25,0.1549,3930.25,50,0.015
2021-03-26,-0.593957,-0.931129,-0.042366,44.9011,31,0.1453,3931.63,50,0.015
2021-03-29,-0.29474,-0.561511,-0.403691,44.9736,28,0.1602,3955.92,50,0.015
2021-03-30,-0.267457,-0.708486,0.075223,44.9581,27,0.1619,3956.29,50,0.015
2021-03-31,-0.395179,-1.017331,0.322955,43.0916,26,0.1431,3976.2,50,0.015
2021-04-01,-0.374051,-1.308024,0.184594,42.7296,25,0.1374,4004.08,50,0.015
2021-04-05,-0.283468,-1.133867,-0.055394,43.4778,39,0.1448,4062.26,50,0.015
2021-04-06,0.001863,-1.098024,-0.266675,44.0496,45,0.1453,4081.98,50,0.015
2021-04-07,-0.033889,-1.062356,-0.131034,45.7437,44,0.1429,4078.15,50,0.015
2021-04-08,-0.073037,-1.149119,0.099217,45.9055,43,0.139,4084.18,50,0.015
2021-04-09,0.00457,-1.088985,0.045797,46.2961,42,0.1421,4102.13,50,0.015
2021-04-12,0.040882,-1.025076,-0.006836,46.6016,39,0.144,4121.22,50,0.015
2021-04-13,-0.004626,-1.223397,0.062652,46.2115,38,0.1405,4132.4,50,0.015
2021-04-14,-0.011243,-1.239593,0.095033,46.4886,37,0.1377,4148.46,50,0.015
2021-04-15,0.045845,-1.334263,0.389684,46.6337,36,0.1358,4154.1,50,0.015
2021-04-16,0.030864,-1.211108,-0.095091,46.7323,35,0.1346,4178.85,50,0.015
2021-04-19,0.354788,-1.113286,0.209234,47.4329,32,0.1421,4166.47,50,0.015
2021-04-20,0.502161,-1.006308,0.685987,48.0026,31,0.1538,4150.18,50,0.015
2021-04-21,0.446882,-1.052516,0.671837,48.238,30,0.1503,4144.29,50,0.015
2021-04-22,0.376785,-1.219924,0.576914,47.9245,29,0.1417,4166.06,50,0.015
2021-04-23,0.66485,-1.270635,1.026726,48.901,28,0.1467,4155.97,50,0.015
2021-04-26,0.701083,-1.334599,0.910116,48.7502,25,0.1428,4193.54,50,0.015
2021-04-27,0.725363,-1.273741,1.083958,49.3123,27,0.144,4182.03,50,0.015
2021-04-28,0.6431,-1.28163,1.00593,47.4127,26,0.1362,4195.23,50,0.015
2021-04-29,0.717787,-1.219742,0.831247,47.7852,25,0.1388,4204.08,50,0.015
2021-04-30,0.944757,-0.797273,0.269081,49.1026,42,0.1545,4189.33,50,0.015
2021-05-03,1.13038,-0.808543,0.102792,49.1806,39,0.1512,4204.83,50,0.015
2021-05-04,1.113735,-0.45767,0.139425,50.3401,45,0.1694,4150.63,50,0.015
2021-05-05,0.989151,-0.654573,0.358173,50.0332,44,0.1623,4169.03,50,0.015
2021-05-06,1.024178,-0.545293,0.226311,50.3054,43,0.1667,4154.61,50,0.015
2021-05-07,0.375667,-0.624386,-0.338292,47.9868,42,0.1469,4232.9,50,0.015
2021-05-10,0.301868,-0.882666,-0.207736,47.1927,39,0.1419,4232.97,50,0.015
2021-05-11,0.389152,-0.417596,0.029077,49.7456,38,0.1737,4147.83,50,0.015
2021-05-12,0.647178,-0.2194,0.65606,51.9761,37,0.1926,4116.64,50,0.015
2021-05-13,0.58377,-0.083087,0.050561,51.232,36,0.1888,4114.98,50,0.015
2021-05-14,0.062258,-0.611815,0.382699,48.7116,35,0.16,4156.83,50,0.015
2021-05-17,0.229353,-0.408425,0.41869,49.2507,32,0.1706,4155.48,50,0.015
2021-05-18,0.105903,-0.488697,0.759973,49.0443,31,0.163,4158.43,50,0.015
2021-05-19,0.472786,0.298849,-0.016866,51.7654,30,0.2077,4066.4,50,0.015
2021-05-20,-0.418018,-0.476431,0.305519,48.0128,29,0.1691,4139.5,50,0.015
2021-05-21,-0.76643,-0.25841,0.013414,47.7229,28,0.1531,4179.4,50,0.015
2021-05-24,-0.911042,-0.440484,-0.287133,46.8771,25,0.1431,4192.13,50,0.015
2021-05-25,-0.875896,-0.429094,-0.709458,46.0886,31,0.1455,4200.97,50,0.015
2021-05-26,-0.898448,-0.570123,-0.267564,45.5141,30,0.1448,4189.01,50,0.015
2021-05-27,-1.173563,-1.205445,0.0804,44.3178,29,0.1314,4209.34,50,0.015
2021-05-28,-1.281954,-1.259613,-0.03267,44.0585,28,0.126,4210.8,50,0.015
2021-06-01,-1.030812,-0.461765,-0.554777,44.4784,45,0.1391,4210.26,50,0.015
2021-06-02,-0.947615,-0.518914,-0.928598,44.9669,44,0.1364,4210.2,50,0.015
2021-06-03,-0.873173,-0.608518,-0.547712,45.3771,43,0.142,4185.06,50,0.015
2021-06-04,-1.116939,-0.774017,-0.773172,44.594,42,0.1307,4219.71,50,0.015
2021-06-07,-0.828672,-0.908244,-0.211415,45.1216,39,0.1325,4221.68,50,0.015
2021-06-08,-0.903374,-0.85858,-0.578158,45.0131,38,0.1295,4225.72,50,0.015
2021-06-09,-0.455763,-0.694592,-0.555707,46.6774,37,0.1332,4229.32,50,0.015
2021-06-10,-0.547982,-0.760904,-0.300939,46.4027,36,0.1247,4241.71,50,0.015
2021-06-11,-0.840715,-1.234082,-0.613679,45.7911,35,0.1144,4242.97,50,0.015
2021-06-14,-0.561433,-0.975373,-0.541499,45.3306,32,0.1237,4238.35,50,0.015
2021-06-15,-0.588519,-0.764746,-0.710408,45.8568,31,0.1225,4246.71,50,0.015
2021-06-16,-0.642807,-0.914426,-0.215467,46.5015,30,0.1201,4245.94,50,0.015
2021-06-17,0.203242,-0.633435,-0.398941,47.9172,29,0.1284,4215.8,50,0.015
2021-06-18,0.952549,-0.376101,-0.692845,49.6149,28,0.146,4186.52,50,0.015
2021-06-21,0.96281,-0.387884,0.296669,50.517,25,0.1388,4200.86,50,0.015
2021-06-22,0.631652,-1.166805,0.978157,49.2511,27,0.1258,4225.06,50,0.015
2021-06-23,0.24613,-1.344531,0.255663,49.7676,26,0.1118,4254.47,50,0.015
2021-06-24,0.160684,-1.741991,0.411093,49.4063,25,0.107,4265.27,50,0.015
2021-06-25,0.339222,-0.802788,-0.074374,49.5965,33,0.1144,4277.57,50,0.015
2021-06-28,0.284994,-0.928028,0.012468,49.5293,30,0.1121,4281.41,50,0.015
2021-06-29,0.197954,-0.908706,-0.144076,49.1201,29,0.1089,4296.83,50,0.015
2021-06-30,0.335564,-0.73382,-0.477789,46.6325,28,0.1158,4293.55,50,0.015
2021-07-01,0.25006,-0.919535,-0.332438,46.2399,27,0.1074,4310.73,50,0.015
2021-07-02,0.152766,-1.419321,-0.026975,44.3719,26,0.0991,4331.44,50,0.015
2021-07-06,0.704395,-0.672655,-0.447352,49.1058,45,0.1248,4340.63,50,0.015
2021-07-07,0.694503,-0.503653,-0.248597,51.0997,44,0.1247,4350.76,50,0.015
2021-07-08,0.841696,0.188435,-0.448456,52.6707,43,0.1482,4300.87,50,0.015
2021-07-09,0.156356,-0.378866,-0.161616,51.0051,42,0.1266,4351.94,50,0.015
2021-07-12,0.099851,-0.496556,-0.029585,51.341,39,0.1254,4375.07,50,0.015
2021-07-13,0.030891,-0.612564,-0.458861,50.5407,38,0.1219,4383.58,50,0.015
2021-07-14,0.050539,-0.703582,0.100685,50.2277,37,0.1231,4384.79,50,0.015
2021-07-15,0.161946,-0.764068,0.340128,50.3297,36,0.1303,4367.96,50,0.015
2021-07-16,0.249684,-0.683716,0.307757,50.7121,35,0.1298,4354.92,50,0.015
2021-07-19,0.597022,0.831936,0.076324,53.9359,32,0.184,4250.13,50,0.015
2021-07-20,-0.048803,0.287635,0.8666,52.0991,31,0.1594,4293.85,50,0.015
2021-07-21,-0.598953,-0.055749,0.156799,50.3835,30,0.1403,4348.53,50,0.015
2021-07-22,-0.777283,-0.236226,0.305955,49.9533,29,0.1307,4360.98,50,0.015
2021-07-23,-0.942111,-0.714151,0.384198,48.8195,28,0.1243,4386.72,50,0.015
2021-07-26,-0.790985,-0.227686,-0.711163,49.3414,25,0.1315,4408.15,50,0.015
2021-07-27,-0.6444,0.017641,-0.400749,49.3777,27,0.1391,4395.03,50,0.015
2021-07-28,-0.686947,0.030348,0.031715,48.5294,26,0.1369,4395.33,50,0.015
2021-07-29,-1.018779,-0.799364,0.0391,45.7374,25,0.1222,4417.14,50,0.015
2021-07-30,-0.764219,-0.189107,0.058429,47.699,32,0.1335,4410.96,50,0.015
2021-08-02,-0.712389,0.085571,-0.112299,48.3368,29,0.135,4416.14,50,0.015
2021-08-03,-0.345971,0.787975,-0.304788,51.682,45,0.1565,4375.61,50,0.015
2021-08-04,-0.739687,0.288566,-0.170908,50.1742,44,0.1419,4413.15,50,0.015
2021-08-05,-0.668077,0.036399,-0.262496,49.4526,43,0.1378,4419.48,50,0.015
2021-08-06,-0.65163,-0.069109,-0.360402,48.2134,42,0.1328,4432.82,50,0.015
2021-08-09,-0.591499,-0.049428,-0.180855,48.9672,39,0.1347,4426.4,50,0.015
2021-08-10,-0.779213,-0.246335,-0.547574,47.2382,38,0.1269,4443.89,50,0.015
2021-08-11,-0.77698,-0.440029,-0.293095,50.1551,37,0.127,4446.84,50,0.015
2021-08-12,-0.833807,-0.168249,-0.267585,49.7683,36,0.1236,4440.13,50,0.015
2021-08-13,-0.95586,-0.394528,-0.557951,49.3566,35,0.118,4462.6,50,0.015
2021-08-16,0.165871,0.106952,-0.858132,51.5847,32,0.1256,4448.0,50,0.015
2021-08-17,0.320324,-0.069902,-0.670707,51.9737,31,0.127,4455.18,50,0.015
2021-08-18,0.630413,0.482459,-0.848669,52.5241,30,0.1297,4451.46,50,0.015
2021-08-19,0.97986,1.196262,-0.501316,54.4295,29,0.1594,4400.51,50,0.015
2021-08-20,0.615534,1.288615,-1.327345,54.4907,28,0.1436,4427.74,50,0.015
2021-08-23,-0.072827,0.000585,-1.232826,51.4517,25,0.1198,4475.65,50,0.015
2021-08-24,-0.145266,-0.108213,-1.148826,51.8342,27,0.1158,4488.58,50,0.015
2021-08-25,-0.238976,-0.282712,-0.913791,51.7944,26,0.1117,4491.21,50,0.015
2021-08-26,-0.163974,0.220133,-0.979564,51.8529,25,0.114,4492.08,50,0.015
2021-08-27,-0.113011,0.071464,-1.350319,50.1881,31,0.1161,4499.79,50,0.015
2021-08-30,-0.239005,-0.202737,-1.156413,49.9289,28,0.1117,4521.09,50,0.015
2021-08-31,0.389856,0.276239,-1.187844,50.8718,45,0.1301,4525.58,50,0.015
2021-09-01,0.421878,0.197976,-1.200454,50.7636,44,0.1269,4529.65,50,0.015
2021-09-02,0.346259,-0.083505,-1.19164,49.5074,43,0.1235,4536.73,50,0.015
2021-09-03,0.32283,0.254681,-1.122488,50.177,42,0.1224,4534.1,50,0.015
2021-09-07,0.542271,0.846275,-1.434656,51.8869,38,0.1341,4515.29,50,0.015
2021-09-08,0.534584,0.841937,-1.548045,53.0209,37,0.1329,4519.52,50,0.015
2021-09-09,0.401679,0.348381,-0.920053,51.8954,36,0.1271,4528.12,50,0.015
2021-09-10,0.483334,0.429168,-0.88064,52.3508,35,0.1361,4495.22,50,0.015
2021-09-13,0.805102,1.426081,-1.543981,54.0281,32,0.1532,4462.72,50,0.015
2021-09-14,0.660393,1.009678,-0.810138,53.2418,31,0.1459,4458.53,50,0.015
2021-09-15,0.726868,0.770249,-0.665313,52.7926,30,0.1492,4446.26,50,0.015
2021-09-16,0.641204,0.484701,-0.516482,52.6791,29,0.1456,4453.85,50,0.015
2021-09-17,1.02121,0.660312,-0.207963,54.6594,28,0.1499,4445.11,50,0.015
2021-09-20,1.648317,2.113269,0.022722,59.1042,25,0.2003,4367.09,50,0.015
2021-09-21,1.65273,1.032678,1.241305,57.7014,27,0.1895,4368.68,50,0.015
2021-09-22,1.27031,-0.025355,1.459595,54.4046,26,0.1734,4387.07,50,0.015
2021-09-23,0.159717,-0.908707,1.453962,50.6429,25,0.1411,4448.8,50,0.015
2021-09-24,0.163564,-0.266501,0.570896,51.3688,26,0.1408,4447.92,50,0.015
2021-09-27,0.342267,0.18595,0.348166,52.0518,39,0.1478,4450.33,50,0.015
2021-09-28,0.767916,0.805187,0.66626,54.3626,29,0.179,4377.92,50,0.015
2021-09-29,0.81785,0.605775,0.950603,55.3518,28,0.181,4375.87,50,0.015
2021-09-30,0.856385,-0.216908,2.356144,55.1494,27,0.1825,4364.39,50,0.015
2021-10-01,0.909293,-1.177386,3.646687,54.669,26,0.1901,4311.71,50,0.015
2021-10-04,0.858645,-0.399192,2.091408,55.4863,32,0.1915,4334.94,50,0.015
2021-10-05,0.566289,-0.013028,1.500037,54.5388,45,0.18,4344.01,50,0.015
2021-10-06,0.885828,0.001107,0.96721,56.376,44,0.1952,4309.69,50,0.015
2021-10-07,-0.812693,-0.010874,0.966122,50.5939,43,0.1611,4426.32,50,0.015
2021-10-08,-0.912506,-0.699201,1.203208,49.7312,42,0.1557,4407.21,50,0.015
2021-10-11,-0.580015,-1.268193,1.320935,53.3913,39,0.1682,4411.2,50,0.015
2021-10-12,-0.677918,-0.866142,1.764335,50.4823,38,0.1689,4359.53,50,0.015
2021-10-13,-0.665231,-0.964928,1.937664,50.1693,37,0.1705,4332.33,50,0.015
2021-10-14,-1.714198,-1.233886,1.213367,45.1728,36,0.1431,4420.0,50,0.015
2021-10-15,-2.209664,-1.252298,0.341327,43.2316,35,0.1266,4468.66,50,0.015
2021-10-18,-1.710464,-0.892365,0.936425,45.9513,32,0.1346,4470.55,50,0.015
2021-10-19,-1.941015,-1.151023,0.150025,43.2502,31,0.1265,4508.63,50,0.015
2021-10-20,-1.996849,-1.46551,0.064096,42.2624,30,0.1235,4533.72,50,0.015
2021-10-21,-1.844517,-1.164186,-0.180279,41.9919,29,0.1228,4534.78,50,0.015
2021-10-22,-1.936135,-1.517383,-0.070281,41.9497,28,0.1182,4551.96,50,0.015
2021-10-25,-1.776888,-1.501325,0.576326,42.7706,25,0.1245,4548.5,50,0.015
2021-10-26,-1.597656,-1.884147,0.412132,42.7689,27,0.1208,4593.56,50,0.015
2021-10-27,-1.520212,-1.228831,-0.160832,44.373,26,0.1249,4577.43,50,0.015
2021-10-28,-1.407307,-1.065689,0.078515,44.7954,25,0.1287,4578.18,50,0.015
2021-10-29,-1.127594,-0.672068,-0.021332,46.4987,32,0.1309,4584.58,50,0.015
2021-11-01,-1.076546,-0.845716,0.174408,46.6163,29,0.1326,4604.07,50,0.015
2021-11-02,-0.924944,-0.674805,-0.144607,47.8035,45,0.139,4621.72,50,0.015
2021-11-03,-0.809896,-0.625777,-0.215038,48.3498,44,0.1382,4625.09,50,0.015
2021-11-04,-0.442105,-1.360411,0.229146,47.3356,43,0.1294,4681.29,50,0.015
2021-11-05,-0.432024,-1.104943,-0.698696,45.9204,42,0.1273,4714.96,50,0.015
2021-11-08,-0.210172,-0.670304,-0.661636,48.9292,39,0.138,4705.93,50,0.015
2021-11-09,0.146071,-0.047647,-0.69066,51.2077,38,0.1427,4683.5,50,0.015
2021-11-10,0.265969,-0.24556,-0.68128,50.8976,37,0.1415,4681.45,50,0.015
2021-11-11,1.001636,-0.862578,-0.040322,56.1464,36,0.1553,4657.12,50,0.015
2021-11-12,0.728895,-0.893443,1.134681,51.1099,35,0.1378,4655.5,50,0.015
2021-11-15,0.657943,-1.018706,0.154281,50.2356,32,0.1363,4688.04,50,0.015
2021-11-16,0.601954,-1.213998,0.98869,49.8144,31,0.1307,4698.92,50,0.015
2021-11-17,0.675079,-1.067033,0.495814,50.3613,30,0.1336,4691.96,50,0.015
2021-11-18,0.721182,-0.414046,-0.198186,51.2289,29,0.1371,4679.4,50,0.015
2021-11-19,0.673907,0.167288,-1.080101,51.4674,28,0.1362,4703.99,50,0.015
2021-11-22,0.404585,-0.570056,-0.97573,48.9389,25,0.1283,4741.66,50,0.015
2021-11-23,0.581893,0.083273,-0.098105,53.7187,27,0.1484,4676.66,50,0.015
2021-11-24,0.776767,0.288573,-0.716529,54.557,26,0.1551,4673.22,50,0.015
2021-11-26,1.825903,3.692893,-2.863799,65.3226,27,0.2118,4607.22,50,0.015
2021-11-29,0.882055,1.867618,-0.804184,59.2533,28,0.1778,4639.8,50,0.015
2021-11-30,0.949984,1.491511,-1.497027,58.0063,27,0.1799,4637.37,50,0.015
2021-12-01,0.710925,1.02398,-0.773599,55.8376,26,0.1701,4632.44,50,0.015
2021-12-02,1.471679,2.476097,-1.581751,62.0054,25,0.2171,4551.12,50,0.015
2021-12-03,1.992677,3.471138,-2.346576,64.4948,26,0.2277,4545.22,50,0.015
2021-12-17,-0.915741,0.280743,0.552563,52.672,35,0.1818,4605.75,50,0.015
2021-12-20,-0.251491,0.513533,0.077964,56.0313,32,0.2107,4548.25,50,0.015
2021-12-21,-1.08983,-0.205584,1.613376,52.099,31,0.1815,4598.91,50,0.015
2021-12-22,-1.67246,-0.678432,1.539701,47.8722,30,0.16,4656.27,50,0.015
2021-12-23,-2.467231,-0.694715,0.863775,42.6496,29,0.1375,4726.14,50,0.015
2021-12-27,-2.378895,-0.684543,0.414813,41.8472,25,0.1331,4759.45,50,0.015
2022-01-03,-2.298993,-1.510496,0.892019,45.7535,25,0.1236,4796.56,50,0.015
2022-01-04,-1.880365,-0.553319,0.704825,49.351,45,0.138,4793.54,50,0.015
2022-01-05,-1.424801,0.16961,0.973657,49.3723,44,0.1547,4700.58,50,0.015
2022-01-06,-1.321525,-0.083489,1.511185,50.5496,43,0.1583,4696.05,50,0.015
2022-01-07,-1.374487,-0.639434,1.781185,50.9689,42,0.1564,4677.03,50,0.015
2022-01-10,-1.298002,-0.602761,1.465893,50.9131,39,0.159,4670.29,50,0.015
2022-01-11,-1.601123,-0.654251,1.592831,49.9994,38,0.1497,4713.07,50,0.015
2022-01-12,-1.596674,-0.993673,1.740457,47.798,37,0.143,4726.35,50,0.015
2022-01-13,-1.130135,-0.587785,1.859489,51.1556,36,0.1688,4659.03,50,0.015
2022-01-14,-1.046205,-1.076066,2.608201,49.0497,35,0.1579,4662.85,50,0.015
2022-01-18,0.035938,-0.818233,1.787501,51.8879,31,0.1944,4577.11,50,0.015
2022-01-19,0.350375,-0.858772,1.305291,53.4979,30,0.2038,4532.76,50,0.015
2022-01-20,1.005653,-0.66977,0.793115,56.7696,29,0.228,4482.73,50,0.015
2022-01-21,1.492133,-0.030792,-0.061057,57.153,28,0.2506,4397.94,50,0.015
2022-01-24,1.970671,1.003769,0.683748,59.2659,25,0.2571,4410.13,50,0.015
2022-01-25,2.522919,0.775505,-0.826374,61.7915,28,0.2775,4356.45,50,0.015
2022-01-26,2.704233,1.155257,-0.49018,64.4592,27,0.2796,4349.93,50,0.015
2022-01-27,2.103103,0.293716,1.25879,56.6307,26,0.2563,4326.51,50,0.015
2022-01-28,0.938294,-0.011045,0.416568,58.4285,25,0.241,4431.85,50,0.015
2022-01-31,0.035336,-0.515685,0.727342,57.3822,25,0.2223,4515.55,50,0.015
2022-02-01,-0.87494,0.508004,-0.111198,52.4563,45,0.1867,4546.54,50,0.015
2022-02-02,-0.294648,-0.217426,-0.84336,56.1742,44,0.2148,4589.38,50,0.015
2022-02-03,-1.003566,1.319603,-0.014619,49.8522,43,0.1927,4477.44,50,0.015
2022-02-04,-0.600857,0.166491,0.722977,53.9557,42,0.2105,4500.53,50,0.015
2022-02-07,-0.831039,-0.034945,1.439603,51.3761,39,0.2009,4483.87,50,0.015
2022-02-08,-1.167722,-0.208311,0.868598,50.103,38,0.1904,4521.54,50,0.015
2022-02-09,-1.584783,-0.352644,0.824357,48.868,37,0.1776,4587.18,50,0.015
2022-02-10,-0.828301,0.232766,0.671698,52.6121,36,0.2155,4504.08,50,0.015
2022-02-11,-0.309045,1.073414,0.557897,54.2772,35,0.2406,4418.64,50,0.015
2022-02-14,-0.191079,1.39334,0.552289,54.7005,32,0.2449,4401.67,50,0.015
2022-02-15,-0.631219,0.516591,0.316439,54.3704,31,0.228,4471.07,50,0.015
2022-02-16,-1.022863,0.227345,0.937783,51.8654,30,0.2096,4475.01,50,0.015
2022-02-17,-0.379134,0.902312,0.5425,52.8883,29,0.2448,4380.26,50,0.015
2022-02-18,-0.211189,0.191131,1.583053,51.5172,28,0.2427,4348.87,50,0.015
2022-02-22,-0.264128,-0.180414,3.101029,49.6381,27,0.2425,4304.76,50,0.015
2022-02-23,0.447456,0.387184,-0.057193,52.455,26,0.2758,4225.5,50,0.015
2022-02-24,0.387219,-0.169753,1.024065,56.3919,25,0.2802,4288.7,50,0.015
2022-02-25,-0.929185,0.619225,0.46433,51.4069,26,0.2411,4384.65,50,0.015
2022-02-28,-0.442204,1.440813,0.541334,54.6194,45,0.2441,4373.94,50,0.015
2022-03-01,0.230515,2.621561,0.005969,57.4118,44,0.2643,4306.26,50,0.015
2022-03-02,-0.302369,2.028912,0.100065,55.4981,43,0.2532,4386.54,50,0.015
2022-03-03,-0.307745,1.985637,0.76109,54.7973,42,0.2494,4363.49,50,0.015
2022-03-04,0.584011,1.579077,0.579686,58.5304,41,0.2703,4328.87,50,0.015
2022-03-07,1.031638,1.886031,-0.531405,58.7815,38,0.3081,4201.09,50,0.015
2022-03-08,0.935572,1.042485,-0.529684,57.2975,37,0.3049,4170.7,50,0.015
2022-03-09,-0.298373,1.286804,0.814495,54.8896,36,0.2747,4277.88,50,0.015
2022-03-10,-0.517022,0.412528,1.803619,53.9167,35,0.2578,4259.52,50,0.015
2022-03-11,-0.25712,-0.036853,1.784625,52.1844,34,0.2645,4204.31,50,0.015
2022-03-14,0.000752,0.048644,1.523526,51.7084,31,0.268,4173.11,50,0.015
2022-03-15,-0.52622,-0.469404,2.675842,52.6032,30,0.2619,4262.45,50,0.015
2022-03-16,-1.656881,0.147598,2.013352,49.5784,29,0.224,4357.86,50,0.015
2022-03-17,-1.899785,0.122479,0.641232,49.7626,28,0.2181,4411.67,50,0.015
2022-03-18,-2.218445,0.141244,0.782731,47.2233,27,0.1961,4463.12,50,0.015
2022-03-21,-2.363558,-0.397668,1.410703,45.5012,28,0.1873,4461.18,50,0.015
2022-03-22,-2.492683,-0.060264,-0.056342,45.5493,27,0.1793,4511.61,50,0.015
2022-03-23,-2.019797,-0.489713,1.208347,46.9638,26,0.1911,4456.24,50,0.015
2022-03-24,-2.438548,-1.027568,1.217951,44.562,25,0.1724,4520.16,50,0.015
2022-03-25,-2.283713,-1.000876,1.091834,45.3321,26,0.1666,4543.06,50,0.015
2022-03-28,-2.520524,-1.057019,1.174271,43.7965,25,0.1555,4575.52,50,0.015
2022-03-29,-2.395169,-2.067907,1.305792,43.7366,27,0.1518,4631.6,50,0.015
2022-03-30,-2.313311,-1.91352,2.205206,42.7876,26,0.1493,4602.45,50,0.015
2022-03-31,-2.490942,-1.580768,1.85493,40.6187,25,0.1479,4530.41,50,0.015
2022-04-01,-2.110301,-2.244396,1.400738,46.2564,26,0.16,4545.86,50,0.015
2022-04-04,-1.639974,-2.152376,1.751893,45.7186,25,0.1456,4582.64,50,0.015
2022-04-05,-1.074608,-0.024983,0.920775,49.6081,45,0.1753,4525.12,50,0.015
2022-04-06,-0.559133,-0.205133,1.364969,50.4335,44,0.1871,4481.15,50,0.015
2022-04-07,-0.672806,-0.296118,1.458367,49.8951,43,0.1806,4500.21,50,0.015
2022-04-08,-0.537538,-0.557859,1.35179,51.3825,42,0.1785,4488.28,50,0.015
2022-04-11,-0.16645,-0.340147,1.307486,51.2865,39,0.2056,4412.53,50,0.015
2022-04-12,0.056836,-0.291923,1.363457,51.6445,38,0.2037,4397.45,50,0.015
2022-04-13,-0.044507,-0.930043,1.831745,51.0374,37,0.1863,4446.59,50,0.015
2022-04-14,0.213572,-1.429741,1.984589,50.6623,36,0.1986,4392.59,50,0.015
2022-04-18,0.032261,-1.357556,2.897175,48.3159,32,0.1847,4391.69,50,0.015
2022-04-19,0.231165,-2.380844,2.518198,53.1963,31,0.2043,4462.21,50,0.015
2022-04-20,-0.492326,-1.496598,2.691744,47.5911,30,0.1672,4459.45,50,0.015
2022-04-21,0.190712,-1.739018,2.380902,50.7338,29,0.2,4393.66,50,0.015
2022-04-22,1.094483,-1.08429,1.872923,55.4761,28,0.2566,4271.78,50,0.015
2022-04-25,0.591896,-0.951229,2.671593,52.7138,25,0.235,4296.12,50,0.015
2022-04-26,1.967107,0.704959,-3.580988,58.7762,27,0.3133,4175.2,50,0.015
2022-04-27,0.278383,2.297897,-1.126465,52.517,26,0.2308,4183.96,50,0.015
2022-04-28,0.42267,0.061877,-0.792788,55.8391,25,0.2637,4287.5,50,0.015
2022-04-29,0.048593,2.432622,-2.553416,53.7108,26,0.2739,4131.93,50,0.015
2022-05-02,0.36188,0.765569,-0.809568,53.7467,25,0.289,4155.38,50,0.015
2022-05-03,-0.487369,0.519985,-0.476967,51.0685,45,0.2492,4175.48,50,0.015
2022-05-04,-1.42549,-0.51308,0.519281,48.7051,44,0.233,4300.17,50,0.015
2022-05-05,-1.290453,1.009096,-0.698261,49.5077,43,0.2631,4146.87,50,0.015
2022-05-06,-1.032653,-0.476299,-0.246194,49.5181,42,0.2727,4123.34,50,0.015
2022-05-09,-0.688131,0.876153,-1.53456,50.759,39,0.3042,3991.24,50,0.015
2022-05-10,-0.747363,-0.58215,-0.204018,48.8188,38,0.2997,4001.05,50,0.015
2022-05-11,-1.121121,-0.926477,-0.181759,45.2868,37,0.2853,3935.18,50,0.015
2022-05-12,-0.465699,-2.74148,1.646582,47.3858,36,0.3087,3930.08,50,0.015
2022-05-13,-1.61763,-2.648929,2.139972,44.0977,35,0.2732,4023.89,50,0.015
2022-05-16,-1.800376,-2.934066,2.376481,43.2755,32,0.2639,4008.01,50,0.015
2022-05-17,-2.377057,-2.622149,2.50945,41.2315,31,0.2406,4088.85,50,0.015
2022-05-18,-1.850528,-1.796779,1.137527,45.2601,30,0.2878,3923.68,50,0.015
2022-05-19,-2.230127,-2.063774,1.457447,42.5866,29,0.2681,3900.79,50,0.015
2022-05-20,-2.115096,-1.859215,1.965538,43.0966,28,0.2627,3901.36,50,0.015
2022-05-23,-2.342018,-2.402529,2.40584,41.0411,25,0.2591,3973.75,50,0.015
2022-05-24,-2.113321,-1.733613,0.931492,41.3464,28,0.2565,3941.48,50,0.015
2022-05-25,-1.874601,-3.12614,1.558573,41.3035,27,0.269,3978.73,50,0.015
2022-05-26,-2.124324,-3.089072,1.766705,41.2287,26,0.2516,4057.84,50,0.015
2022-05-27,-2.60743,-2.522284,2.562223,38.8299,25,0.2148,4158.24,50,0.015
2022-05-31,-2.206047,-1.229927,1.391178,43.096,45,0.2321,4132.15,50,0.015
2022-06-01,-2.102152,-1.713778,1.801574,43.4167,44,0.2361,4101.23,50,0.015
2022-06-02,-2.169609,-1.372685,1.443506,43.1006,43,0.2198,4176.82,50,0.015
2022-06-03,-1.577037,-1.742366,1.855936,43.9728,42,0.2252,4108.54,50,0.015
2022-06-06,-1.490718,-2.089454,2.368937,43.8255,39,0.2283,4121.43,50,0.015
2022-06-07,-0.97598,-2.221612,1.933082,45.543,38,0.2277,4160.68,50,0.015
2022-06-08,-1.193186,-2.048061,2.41029,45.009,37,0.2205,4115.77,50,0.015
2022-06-09,-1.064212,-2.053822,2.399452,44.7246,36,0.2345,4017.82,50,0.015
2022-06-10,-1.073707,-2.400458,2.667389,44.7547,35,0.2546,3900.86,50,0.015
2022-06-13,-0.475457,-0.66829,-0.066135,48.1205,32,0.301,3749.63,50,0.015
2022-06-14,-0.74476,-1.320742,0.195484,46.2595,31,0.2876,3735.48,50,0.015
